b1,b2,b3,b4,b5,b6,b7,b8,b81,b9,b10,b11,b12,oc
0.09638,0.10132,0.1374,0.18378,0.20235,0.21857,0.23637,0.25357,0.25823,0.2724,0.33574,0.34395,0.32908,32.9
0.14044,0.15066,0.21508,0.27925,0.3036,0.32389,0.34182,0.35108,0.35245,0.36224,0.41966,0.42619,0.38726,36.6
0.09802,0.09886,0.12578,0.17394,0.19879,0.2208,0.2444,0.2681,0.27517,0.2971,0.37463,0.3838,0.34898,127.3
0.09198,0.0912,0.10897,0.14362,0.16565,0.18647,0.20989,0.23351,0.24033,0.2599,0.33212,0.3493,0.32991,87.2
0.12123,0.1325,0.20026,0.27233,0.29628,0.31652,0.33791,0.35449,0.35843,0.37308,0.45175,0.46774,0.44238,17.3
0.13332,0.1408,0.17587,0.23036,0.25486,0.27485,0.29431,0.31146,0.31601,0.32847,0.36694,0.37411,0.35942,80.6
0.10884,0.11598,0.15445,0.21454,0.23983,0.26074,0.28255,0.30311,0.30875,0.32569,0.39364,0.40992,0.39912,67
0.12006,0.12325,0.14608,0.1875,0.2084,0.22761,0.25015,0.27574,0.28366,0.30514,0.37231,0.38574,0.36308,105.4
0.09712,0.09901,0.13292,0.18569,0.2097,0.22893,0.24524,0.2558,0.25823,0.26656,0.30917,0.30875,0.28418,79.2
0.10809,0.11668,0.17306,0.24266,0.26816,0.2882,0.30782,0.323,0.32651,0.33939,0.41087,0.42707,0.3894,29.7
0.11181,0.1176,0.16199,0.21543,0.23708,0.2538,0.26909,0.27919,0.28138,0.29161,0.3457,0.3527,0.32976,56
0.10985,0.11673,0.16125,0.20003,0.21135,0.2208,0.22914,0.23318,0.23361,0.23703,0.25876,0.25627,0.23928,37.3
0.14454,0.16181,0.24149,0.3171,0.34041,0.36008,0.38072,0.39509,0.39811,0.41153,0.48473,0.50003,0.47282,12.6
0.09521,0.09537,0.11601,0.15827,0.1821,0.2038,0.22641,0.24729,0.25299,0.26915,0.31565,0.31996,0.2995,167.8
0.09343,0.09221,0.11545,0.16466,0.19611,0.22392,0.25299,0.28158,0.29013,0.31412,0.39546,0.4056,0.37299,98
0.11771,0.12165,0.14528,0.18076,0.19875,0.21434,0.23094,0.24468,0.24791,0.25781,0.2939,0.29785,0.27555,43.1
0.13314,0.14945,0.22558,0.29758,0.31645,0.33243,0.34858,0.35801,0.35967,0.36906,0.42482,0.43642,0.41966,9.9
0.06687,0.06866,0.08636,0.11746,0.13338,0.14713,0.16192,0.17681,0.18122,0.19297,0.23917,0.24866,0.24199,79.2
0.0413,0.03966,0.05186,0.08708,0.10673,0.12523,0.14524,0.16757,0.17474,0.19258,0.23752,0.23955,0.21873,329.2
0.10242,0.10678,0.13474,0.16916,0.18264,0.19458,0.20778,0.22105,0.22516,0.23895,0.30591,0.31813,0.30102,35
0.07713,0.07831,0.09066,0.11535,0.12894,0.14164,0.15718,0.17734,0.1845,0.20413,0.27114,0.28093,0.26687,187.3
0.13357,0.14494,0.21682,0.29141,0.31696,0.33845,0.36058,0.37862,0.38327,0.39948,0.48062,0.49591,0.45082,22.3
0.09963,0.10708,0.15556,0.21553,0.23719,0.25375,0.26965,0.28151,0.28418,0.29424,0.34946,0.36299,0.33566,27.8
0.06434,0.06611,0.08346,0.1114,0.12557,0.13801,0.15087,0.163,0.16638,0.17571,0.20554,0.21111,0.20342,117.1
0.13219,0.14138,0.1854,0.23856,0.25787,0.27397,0.28927,0.29799,0.29923,0.30811,0.35967,0.36762,0.34586,30.4
0.12835,0.13731,0.1764,0.21568,0.22988,0.24255,0.25645,0.26522,0.26638,0.27378,0.31146,0.3163,0.29854,31.9
0.12442,0.13146,0.17844,0.23437,0.25651,0.27587,0.29567,0.31189,0.31586,0.329,0.39264,0.39985,0.36686,36
0.10123,0.10847,0.16342,0.21883,0.23834,0.25316,0.26681,0.2734,0.27372,0.27874,0.32322,0.32479,0.29648,39.3
0.10264,0.10503,0.1422,0.19606,0.22055,0.24199,0.26321,0.28151,0.28675,0.30339,0.37662,0.38833,0.35059,88.8
0.16838,0.17648,0.20956,0.25474,0.27612,0.29363,0.31203,0.33159,0.33768,0.35261,0.41011,0.41937,0.412,139.5
0.11757,0.12269,0.17191,0.23067,0.2538,0.27258,0.289,0.29895,0.30109,0.31089,0.35629,0.35942,0.32516,42.8
0.12114,0.1277,0.1869,0.26242,0.29007,0.31167,0.33373,0.3489,0.35164,0.36501,0.46968,0.50269,0.45269,25.5
0.08674,0.0878,0.10483,0.13568,0.1515,0.16584,0.18113,0.19634,0.20082,0.21281,0.24356,0.24378,0.2247,194.9
0.09576,0.09559,0.12145,0.17215,0.20072,0.22605,0.25212,0.27657,0.28353,0.30262,0.36543,0.37,0.32908,105.2
0.0948,0.09689,0.12607,0.17014,0.19289,0.21149,0.22772,0.23818,0.24044,0.24826,0.29215,0.29621,0.27727,124.9
0.08594,0.08498,0.0984,0.12909,0.14743,0.16546,0.18604,0.20931,0.21672,0.23659,0.2898,0.29717,0.27384,260.5
0.10214,0.11205,0.14743,0.1729,0.17943,0.18535,0.19235,0.1957,0.19539,0.19751,0.22356,0.22704,0.22141,36.3
0.11355,0.12075,0.16584,0.21355,0.22988,0.24513,0.26291,0.27441,0.27606,0.28635,0.36116,0.37879,0.36804,20.2
0.15635,0.17187,0.24457,0.30388,0.321,0.33729,0.35834,0.3706,0.37102,0.38098,0.4825,0.53827,0.46409,7.9
0.11036,0.1183,0.15915,0.19116,0.1993,0.20502,0.20898,0.2097,0.20956,0.20989,0.21184,0.20597,0.18967,24.6
0.08535,0.08455,0.09833,0.13624,0.15874,0.18026,0.20526,0.23254,0.24082,0.2611,0.30206,0.30437,0.2832,277
0.13222,0.14119,0.18527,0.24082,0.26315,0.28229,0.30381,0.32434,0.32953,0.34602,0.42776,0.45835,0.43431,30.6
0.09745,0.10328,0.14391,0.19476,0.2137,0.22988,0.24734,0.26357,0.26798,0.28262,0.35019,0.3576,0.33297,29.8
0.09251,0.09528,0.14415,0.2023,0.22264,0.24038,0.25545,0.26188,0.26248,0.26792,0.33752,0.34041,0.28695,31.7
0.09305,0.0959,0.12497,0.17136,0.19458,0.21306,0.22983,0.24333,0.24683,0.25556,0.27714,0.27227,0.24474,97.6
0.11866,0.12665,0.19253,0.26056,0.2797,0.29587,0.31046,0.3142,0.31355,0.31864,0.37051,0.37334,0.33512,21.4
0.11577,0.12201,0.16177,0.22465,0.25009,0.2704,0.291,0.30875,0.31326,0.32757,0.39237,0.40392,0.38282,63.1
0.11389,0.12331,0.17322,0.22361,0.24344,0.26134,0.28158,0.29916,0.30318,0.31805,0.4043,0.42746,0.40392,37
0.13246,0.14598,0.20272,0.26736,0.28993,0.30953,0.33136,0.35051,0.3553,0.37256,0.44412,0.45835,0.43381,16.9
0.10328,0.10952,0.15332,0.2016,0.22284,0.23917,0.25433,0.26516,0.26736,0.27498,0.32226,0.32893,0.31996,31.9
0.0554,0.05609,0.06269,0.07323,0.0784,0.08358,0.09055,0.10018,0.10387,0.11614,0.18446,0.20687,0.22238,168.4
0.10466,0.11243,0.15336,0.20701,0.22688,0.24412,0.26309,0.28132,0.28596,0.30054,0.36864,0.38036,0.36442,45.5
0.08321,0.08608,0.12106,0.17018,0.1948,0.21444,0.23249,0.24677,0.25009,0.2599,0.30754,0.31239,0.29826,66.6
0.12534,0.13665,0.19683,0.25345,0.26878,0.28029,0.2908,0.29546,0.29573,0.30005,0.33721,0.33916,0.31849,26.2
0.10481,0.11135,0.13706,0.17029,0.18294,0.19378,0.20587,0.21553,0.21742,0.22558,0.26773,0.27701,0.26656,42.6
0.07345,0.07428,0.09579,0.13778,0.15929,0.17779,0.19774,0.21873,0.22475,0.24138,0.30465,0.31937,0.26455,70.9
0.09656,0.10294,0.14561,0.19041,0.20668,0.22065,0.23496,0.24746,0.25078,0.26266,0.32569,0.33713,0.32434,37.1
0.11225,0.11663,0.15682,0.21582,0.24194,0.26098,0.2781,0.291,0.29417,0.30437,0.35099,0.35261,0.32196,67
0.09532,0.10148,0.15066,0.20151,0.22024,0.2367,0.25416,0.26829,0.27139,0.28145,0.33007,0.33205,0.31031,19.8
0.13207,0.1423,0.20235,0.26705,0.28847,0.30676,0.32524,0.33481,0.33589,0.34626,0.41908,0.43341,0.39192,33
0.09641,0.09972,0.12797,0.16788,0.18514,0.19957,0.21424,0.22888,0.23361,0.24871,0.31952,0.33105,0.31246,96.3
0.12266,0.12865,0.17242,0.23318,0.25651,0.27485,0.29242,0.30704,0.31096,0.32367,0.38619,0.39728,0.37316,31.5
0.16726,0.18754,0.26552,0.3322,0.35245,0.36949,0.38663,0.39792,0.40004,0.41124,0.46946,0.48095,0.45321,16.5
0.10698,0.11601,0.16827,0.21459,0.2303,0.24395,0.25805,0.26884,0.27108,0.28009,0.33822,0.34554,0.32742,24.4
0.11301,0.11871,0.16099,0.21523,0.23529,0.25084,0.26534,0.27555,0.27791,0.28642,0.33022,0.33189,0.30683,44.8
0.13104,0.1421,0.19218,0.25142,0.2734,0.29141,0.31003,0.32576,0.32961,0.34269,0.39985,0.4141,0.396,36.4
0.10188,0.10789,0.14822,0.1932,0.21267,0.23009,0.24917,0.26773,0.27277,0.28847,0.36166,0.37291,0.35213,33
0.10622,0.11,0.13608,0.17262,0.19006,0.20564,0.22228,0.2373,0.24127,0.25322,0.29874,0.30676,0.29174,73.3
0.12371,0.13195,0.1791,0.23774,0.2596,0.27772,0.29785,0.31146,0.3134,0.3233,0.40486,0.42934,0.41333,26
0.11342,0.1217,0.1902,0.25386,0.27397,0.28927,0.30325,0.31261,0.31449,0.32426,0.403,0.42082,0.40411,15
0.11389,0.12337,0.17721,0.2373,0.25357,0.26712,0.28087,0.2894,0.29094,0.29964,0.3481,0.35375,0.33205,16.8
0.11,0.11738,0.17322,0.22935,0.24655,0.26032,0.27233,0.27765,0.27816,0.28392,0.32144,0.32419,0.29978,40.8
0.10629,0.11264,0.15578,0.2004,0.21587,0.22893,0.24182,0.25148,0.2538,0.26224,0.30304,0.30367,0.28536,27.9
0.15812,0.16838,0.2134,0.26669,0.28675,0.30075,0.3142,0.32449,0.32696,0.33589,0.38459,0.39628,0.37523,29.2
0.0798,0.0791,0.09389,0.12314,0.13893,0.15413,0.17239,0.19378,0.20072,0.2207,0.29134,0.30318,0.28794,156.3
0.11844,0.12549,0.16963,0.22274,0.2421,0.25882,0.27644,0.29121,0.29505,0.30917,0.37688,0.38994,0.37428,24.6
0.1128,0.11945,0.16069,0.21842,0.24479,0.2673,0.29168,0.30789,0.31003,0.32137,0.45499,0.48173,0.47228,76.1
0.10654,0.10869,0.13369,0.17681,0.1992,0.21782,0.23567,0.25223,0.25692,0.26953,0.30988,0.31703,0.31046,140.1
0.1299,0.14109,0.19738,0.26158,0.28648,0.3074,0.32946,0.34954,0.35465,0.37102,0.44999,0.46795,0.43132,36
0.09563,0.10116,0.13344,0.17976,0.20008,0.21817,0.23812,0.25864,0.26442,0.28087,0.34443,0.35408,0.32938,65.1
0.10914,0.11569,0.15889,0.21072,0.22983,0.24446,0.25823,0.26909,0.27196,0.28236,0.33892,0.34642,0.31842,62.5
0.12697,0.13728,0.19355,0.25858,0.28536,0.30669,0.32689,0.34119,0.34411,0.35522,0.41106,0.42044,0.38708,38.4
0.08762,0.09313,0.13406,0.17535,0.18937,0.20119,0.21281,0.22187,0.22392,0.23089,0.26922,0.27202,0.25398,41.7
0.08519,0.08509,0.10666,0.14028,0.15816,0.17498,0.19498,0.21568,0.22167,0.24055,0.32486,0.34714,0.33404,62
0.09434,0.09678,0.11708,0.14639,0.16095,0.17394,0.1881,0.20253,0.20682,0.21868,0.25345,0.25728,0.24294,106.4
0.11455,0.12067,0.17989,0.2513,0.27593,0.29641,0.31565,0.32486,0.32591,0.3352,0.42296,0.43752,0.37827,29.5
0.09268,0.09603,0.12703,0.16757,0.1845,0.19971,0.21692,0.22909,0.23121,0.24143,0.33289,0.36074,0.34017,31.4
0.07403,0.07637,0.11262,0.16478,0.1895,0.20922,0.2272,0.24038,0.24361,0.25509,0.343,0.35942,0.32681,62.5
0.13428,0.14767,0.21399,0.27669,0.29778,0.31615,0.33605,0.35067,0.35359,0.36602,0.43873,0.45551,0.42384,18.3
0.1509,0.16738,0.24199,0.31974,0.34514,0.36568,0.38592,0.39985,0.40235,0.41314,0.47391,0.48562,0.44525,22
0.07612,0.08046,0.11382,0.16051,0.17865,0.19302,0.20749,0.22182,0.22594,0.23862,0.3062,0.32719,0.32166,56.2
0.12794,0.13483,0.194,0.25615,0.2799,0.29888,0.31456,0.3224,0.32374,0.33297,0.3877,0.39219,0.35392,40.6
0.11558,0.12431,0.17346,0.2293,0.24831,0.26394,0.2797,0.29161,0.29444,0.3062,0.36906,0.38318,0.36501,30.5
0.10226,0.10629,0.1475,0.20474,0.22893,0.24946,0.2699,0.28774,0.29262,0.30896,0.36325,0.36585,0.32159,123.7
0.09432,0.09947,0.11558,0.12365,0.12586,0.12703,0.12738,0.12639,0.12583,0.12425,0.1183,0.11342,0.10351,49.3
0.12422,0.13418,0.18151,0.22254,0.23302,0.24138,0.2486,0.25183,0.25217,0.25533,0.27676,0.27669,0.26182,21.2
0.10283,0.10681,0.14174,0.19302,0.21365,0.23142,0.24946,0.26718,0.27271,0.28967,0.35457,0.36291,0.33243,95.4
0.1154,0.12106,0.16463,0.21817,0.23884,0.25698,0.27612,0.291,0.29417,0.30584,0.37506,0.3853,0.34174,33.7
0.05946,0.05969,0.07614,0.10231,0.11649,0.13014,0.14703,0.16753,0.17418,0.19489,0.29526,0.32026,0.3069,104.3
0.11223,0.12159,0.17147,0.22491,0.24723,0.26681,0.28847,0.30867,0.31369,0.32946,0.41267,0.43471,0.39482,28.9
0.08274,0.08147,0.09454,0.12457,0.142,0.15918,0.17906,0.20147,0.20864,0.23004,0.29087,0.30367,0.28847,194.6
0.12494,0.13059,0.15668,0.19503,0.21321,0.22898,0.2453,0.26098,0.26558,0.27829,0.31275,0.31499,0.28596,82.2
0.10637,0.11489,0.15177,0.19156,0.20659,0.21953,0.23399,0.24837,0.25252,0.2665,0.33037,0.34746,0.34866,34.4
0.08908,0.09376,0.1252,0.17374,0.19476,0.21228,0.23094,0.2494,0.25439,0.26903,0.34324,0.36559,0.3457,60.5
0.1128,0.12039,0.17022,0.23131,0.25351,0.27033,0.28609,0.29669,0.29895,0.30782,0.36983,0.37862,0.34372,43.6
0.10651,0.11471,0.16569,0.22105,0.24227,0.25852,0.27479,0.28484,0.28622,0.29444,0.36576,0.38054,0.35245,16.3
0.09341,0.09528,0.1158,0.15219,0.1714,0.18806,0.20554,0.223,0.22803,0.2421,0.291,0.29923,0.289,153.9
0.14213,0.15456,0.20091,0.24344,0.25668,0.26638,0.27536,0.28106,0.28203,0.28655,0.3116,0.3142,0.30005,31.2
0.08258,0.08562,0.12283,0.17828,0.20165,0.21984,0.23906,0.25686,0.26122,0.2753,0.37411,0.40532,0.38931,44.8
0.0848,0.08796,0.12871,0.17689,0.19625,0.21394,0.2327,0.2453,0.24751,0.25775,0.33574,0.34914,0.30754,30.8
0.09194,0.09833,0.14168,0.19085,0.20898,0.22367,0.23823,0.24992,0.25252,0.26158,0.30137,0.30381,0.27836,38.9
0.10069,0.10351,0.12785,0.17049,0.19099,0.20893,0.22688,0.24356,0.24831,0.26104,0.3062,0.31543,0.3134,108.3
0.08604,0.09166,0.1302,0.1834,0.20356,0.21968,0.23714,0.25328,0.2571,0.26971,0.35221,0.38371,0.38001,37.7
0.10777,0.11566,0.17366,0.23036,0.24871,0.26436,0.27983,0.28874,0.2898,0.29648,0.34348,0.35051,0.30669,21
0.12674,0.13643,0.19534,0.25392,0.27146,0.28445,0.29519,0.30005,0.30054,0.3043,0.32734,0.32412,0.28445,30.9
0.0997,0.10309,0.13274,0.17947,0.20109,0.21928,0.23922,0.25811,0.26345,0.28333,0.39418,0.42325,0.40495,87.9
0.10747,0.11763,0.1472,0.16788,0.17274,0.17636,0.17989,0.18159,0.18147,0.18239,0.19262,0.19275,0.18612,20.8
0.08341,0.08445,0.11026,0.15297,0.16827,0.18097,0.19011,0.19333,0.19418,0.20165,0.21692,0.21777,0.22105,37.4
0.12468,0.13038,0.17155,0.23415,0.26285,0.28399,0.30437,0.32226,0.32719,0.34143,0.41219,0.42973,0.42267,36.6
0.10627,0.11636,0.16684,0.22346,0.24412,0.2608,0.27816,0.29215,0.29532,0.30697,0.38107,0.40198,0.38221,28.1
0.09303,0.09956,0.13782,0.18595,0.20422,0.21938,0.2354,0.24831,0.25061,0.259,0.34372,0.37653,0.37265,23.4
0.09966,0.10118,0.13044,0.18281,0.20869,0.23105,0.25258,0.27083,0.2758,0.29047,0.33212,0.33853,0.31003,91.8
0.11503,0.11839,0.1473,0.19351,0.21662,0.23643,0.25739,0.27816,0.28432,0.30276,0.38566,0.40272,0.38503,55
0.11,0.11673,0.14666,0.17434,0.18327,0.18985,0.19534,0.19838,0.19893,0.20133,0.21301,0.21213,0.20464,54.3
0.12523,0.1325,0.17689,0.23105,0.2513,0.26687,0.28177,0.2941,0.29737,0.30924,0.36644,0.37993,0.36991,54
0.0742,0.07894,0.11604,0.17084,0.19289,0.21125,0.23062,0.24894,0.2541,0.26984,0.34826,0.36283,0.33574,60.3
0.09154,0.09504,0.11885,0.16297,0.18408,0.2016,0.21938,0.23747,0.24255,0.25586,0.30158,0.31254,0.30946,91.5
0.09621,0.09966,0.14041,0.19253,0.21047,0.22449,0.23736,0.2444,0.24558,0.25177,0.29174,0.29282,0.26724,62.7
0.07364,0.0731,0.08461,0.11746,0.1374,0.15649,0.17989,0.20883,0.21837,0.24316,0.30711,0.31637,0.3069,319.3
0.07711,0.07586,0.09049,0.12137,0.13868,0.1541,0.17128,0.1898,0.19575,0.21483,0.291,0.30953,0.29992,129.6
0.09337,0.09601,0.12374,0.1647,0.18256,0.19692,0.21101,0.22367,0.22735,0.24071,0.30669,0.32114,0.30033,100.4
0.12975,0.13712,0.17302,0.21732,0.23714,0.25375,0.27127,0.2892,0.29471,0.30882,0.3635,0.37171,0.36166,110.1
0.10554,0.11272,0.14962,0.19957,0.22075,0.23692,0.25276,0.26601,0.26897,0.27829,0.32539,0.33504,0.31477,55
0.05719,0.05788,0.07516,0.1044,0.11781,0.12918,0.14112,0.15374,0.15762,0.16893,0.21807,0.22893,0.22935,145.2
0.10102,0.10428,0.1409,0.19244,0.21454,0.23238,0.25003,0.26607,0.27083,0.28629,0.35229,0.36083,0.32561,56.3
0.09343,0.09258,0.12081,0.17828,0.21062,0.23944,0.26767,0.29161,0.29785,0.31688,0.3861,0.39701,0.36737,95.7
0.10399,0.11329,0.16118,0.21737,0.23648,0.25171,0.26693,0.27701,0.27893,0.28847,0.34269,0.35571,0.33947,20.8
0.11094,0.11943,0.16634,0.23442,0.2602,0.28106,0.30151,0.31967,0.32449,0.33845,0.39491,0.40467,0.37766,45.7
0.0871,0.08827,0.12134,0.17438,0.20012,0.21812,0.23378,0.24581,0.24894,0.25924,0.31124,0.31637,0.30144,100.3
0.0811,0.08043,0.0994,0.13599,0.15531,0.17294,0.19072,0.2074,0.21228,0.22662,0.27823,0.28576,0.26971,124.6
0.06349,0.0624,0.08219,0.13131,0.14818,0.16387,0.17836,0.18763,0.19002,0.20147,0.21164,0.21169,0.21617,45.8
0.08132,0.07991,0.08778,0.10755,0.1212,0.13443,0.15031,0.16943,0.17575,0.19275,0.24333,0.2534,0.25445,255.2
0.12595,0.13434,0.19072,0.24729,0.26878,0.28675,0.30486,0.31835,0.32129,0.33243,0.40235,0.4162,0.38186,36.5
0.07256,0.0731,0.09443,0.13146,0.15056,0.16827,0.18893,0.21193,0.21923,0.24132,0.32092,0.3352,0.31725,121
0.12589,0.13788,0.20352,0.27727,0.29936,0.31754,0.33605,0.34906,0.35124,0.36058,0.43192,0.45509,0.4161,10.5
0.07582,0.07596,0.0881,0.11189,0.12534,0.13778,0.15143,0.16596,0.17041,0.1813,0.2096,0.21276,0.20464,308.3
0.10318,0.11066,0.15552,0.2085,0.2293,0.247,0.26607,0.28223,0.28615,0.30075,0.3767,0.39792,0.37385,34
0.10454,0.10837,0.14541,0.19593,0.21717,0.23394,0.2494,0.26134,0.2643,0.27555,0.32359,0.32999,0.29208,64.2
0.11604,0.12241,0.17771,0.25107,0.27701,0.29532,0.31117,0.3207,0.32255,0.33205,0.3853,0.39138,0.34387,44
0.09114,0.09202,0.11671,0.16114,0.18247,0.20137,0.22014,0.23654,0.24105,0.25433,0.29778,0.29978,0.26903,116.2
0.13425,0.14491,0.18531,0.22439,0.23812,0.249,0.25954,0.26718,0.26903,0.27727,0.31528,0.31864,0.30311,37.3
0.14302,0.14962,0.17705,0.22162,0.24071,0.2568,0.27473,0.29397,0.29999,0.31754,0.38388,0.40077,0.40964,115.1
0.12797,0.13848,0.20045,0.262,0.28347,0.30088,0.31842,0.33297,0.33682,0.35124,0.43202,0.44999,0.42668,35.2
0.12204,0.13421,0.19431,0.26224,0.28517,0.30374,0.32315,0.33799,0.34096,0.3527,0.43172,0.45962,0.43914,14.6
0.09998,0.10268,0.13388,0.18155,0.203,0.22039,0.23534,0.24541,0.24769,0.25615,0.2892,0.29282,0.27158,99
0.09763,0.09995,0.12457,0.1655,0.1872,0.20479,0.22228,0.23697,0.24066,0.25299,0.31652,0.33412,0.32923,82.5
0.11896,0.12685,0.16466,0.20835,0.22501,0.23972,0.25834,0.27309,0.27542,0.28615,0.38994,0.43451,0.44699,25.4
0.0863,0.09012,0.11238,0.14418,0.15889,0.17242,0.1878,0.20338,0.20773,0.22156,0.27447,0.28294,0.27202,77.2
0.10116,0.11051,0.16058,0.21232,0.23185,0.24917,0.2673,0.2788,0.28022,0.28734,0.36838,0.39373,0.35408,11.8
0.12003,0.13104,0.19838,0.26718,0.28774,0.30297,0.31477,0.32055,0.32122,0.32434,0.35958,0.35752,0.31189,36.3
0.12612,0.134,0.17927,0.22392,0.23796,0.24963,0.26068,0.26835,0.27002,0.27791,0.32464,0.3332,0.32426,39.9
0.07509,0.07658,0.09879,0.13119,0.14733,0.16214,0.17877,0.19643,0.20184,0.21842,0.28662,0.30165,0.29397,94.9
0.13268,0.1487,0.22522,0.30116,0.32278,0.34056,0.35884,0.37077,0.37256,0.38098,0.4504,0.46473,0.43934,11.2
0.13468,0.14686,0.21067,0.28556,0.31275,0.33373,0.35375,0.3683,0.37145,0.38353,0.43202,0.44228,0.40851,20.9
0.10474,0.11117,0.17795,0.2379,0.259,0.27727,0.29329,0.29943,0.2993,0.30158,0.35662,0.36258,0.31003,20.2
0.12537,0.12856,0.16823,0.22248,0.24417,0.26236,0.27925,0.29147,0.29478,0.30726,0.35645,0.36517,0.35043,52.1
0.16395,0.18009,0.25113,0.32501,0.34962,0.36949,0.38922,0.40346,0.40663,0.42005,0.48686,0.5005,0.47174,17.9
0.10406,0.1099,0.14441,0.19271,0.21365,0.23206,0.25299,0.27378,0.27945,0.29703,0.37437,0.39509,0.37827,29.8
0.10214,0.10583,0.14484,0.19476,0.21389,0.23009,0.2453,0.25486,0.25674,0.26558,0.31521,0.32479,0.29376,33
0.12176,0.13086,0.18707,0.26224,0.2888,0.30946,0.32923,0.34372,0.34674,0.35917,0.42218,0.43772,0.41534,32.5
0.12414,0.13627,0.2097,0.28569,0.31124,0.33159,0.35075,0.36484,0.36779,0.37679,0.43162,0.43511,0.39003,44.6
0.14955,0.15606,0.19165,0.23928,0.26068,0.27874,0.29785,0.31754,0.32359,0.34159,0.41276,0.42884,0.42746,109.8
0.0633,0.06353,0.08939,0.13161,0.14652,0.15951,0.1729,0.18595,0.19011,0.20479,0.27676,0.29013,0.28158,45.7
0.13292,0.14421,0.21607,0.29181,0.31456,0.33136,0.34578,0.354,0.35547,0.36442,0.4103,0.41381,0.37222,45.2
0.10585,0.11231,0.16241,0.22356,0.24843,0.26656,0.28249,0.29289,0.29478,0.3013,0.34411,0.35043,0.32847,33.5
0.09389,0.10106,0.15431,0.21483,0.23142,0.24558,0.25942,0.26742,0.26853,0.27422,0.3121,0.31499,0.29194,18.2
0.08931,0.09402,0.13268,0.17968,0.1987,0.21622,0.23545,0.24992,0.25293,0.26534,0.34986,0.3672,0.34041,49.8
0.09568,0.10205,0.13977,0.18741,0.20744,0.22284,0.23681,0.24672,0.249,0.25769,0.29669,0.3036,0.29147,70
0.12794,0.13574,0.17555,0.23324,0.25846,0.27816,0.2973,0.31376,0.31805,0.33151,0.38362,0.39518,0.38459,68
0.10354,0.11079,0.17342,0.23583,0.25462,0.27083,0.28622,0.29289,0.29295,0.29751,0.35859,0.36762,0.33628,22.1
0.07318,0.07682,0.11458,0.15492,0.16947,0.18134,0.19218,0.20077,0.20296,0.20999,0.24417,0.24683,0.23928,78.1
0.09311,0.09486,0.12023,0.16308,0.1845,0.203,0.22141,0.2373,0.24149,0.25462,0.29635,0.30047,0.27932,138.6
0.10245,0.10644,0.13274,0.16304,0.17494,0.18578,0.19751,0.20807,0.21091,0.22024,0.26724,0.2772,0.2734,122.6
0.12422,0.13152,0.16025,0.19729,0.21276,0.22485,0.23703,0.24763,0.25032,0.2593,0.29806,0.30768,0.30803,57.6
0.11071,0.11529,0.13769,0.16971,0.18264,0.19364,0.20573,0.21757,0.22105,0.23351,0.28993,0.30818,0.32041,103.3
0.13259,0.14822,0.21883,0.29255,0.31449,0.33274,0.35156,0.36475,0.36745,0.38001,0.44617,0.46121,0.43782,14.6
0.11324,0.12688,0.19143,0.2558,0.27485,0.29094,0.30811,0.32077,0.32352,0.33574,0.40059,0.4162,0.39875,13.2
0.10283,0.11218,0.18105,0.26158,0.28333,0.30123,0.31805,0.32674,0.32772,0.33566,0.39156,0.40607,0.36771,12.2
0.1169,0.12337,0.16769,0.20559,0.21827,0.2293,0.24071,0.25159,0.25504,0.2686,0.33861,0.35335,0.34506,61.5
0.12859,0.14164,0.2133,0.26607,0.28171,0.29275,0.30179,0.30676,0.30726,0.30946,0.33497,0.33389,0.30606,33.1
0.13989,0.14706,0.18374,0.23895,0.26333,0.28399,0.30458,0.32367,0.32893,0.34419,0.38726,0.394,0.37575,61.5
0.11355,0.12526,0.18941,0.25165,0.27189,0.2894,0.30796,0.32211,0.32524,0.339,0.40926,0.42589,0.39976,16.2
0.09495,0.09975,0.1293,0.17326,0.19262,0.21081,0.23313,0.25888,0.26705,0.29282,0.37679,0.39509,0.3748,20.6
0.11031,0.12257,0.19196,0.25334,0.27146,0.28681,0.30186,0.31081,0.31218,0.32181,0.38309,0.39912,0.364,10.9
0.11061,0.12073,0.16653,0.21444,0.22824,0.23873,0.24797,0.2527,0.25322,0.25639,0.27346,0.27328,0.25609,17.2
0.09734,0.1071,0.1627,0.22851,0.24751,0.26278,0.27823,0.29047,0.29322,0.30165,0.34443,0.3473,0.3233,16.3
0.12334,0.13449,0.2096,0.27302,0.29499,0.31362,0.33075,0.34159,0.34324,0.35019,0.4057,0.41077,0.36576,23.9
0.08547,0.09129,0.13286,0.18126,0.20114,0.21737,0.23238,0.24423,0.24734,0.25645,0.29465,0.29444,0.2673,101.1
0.10212,0.10568,0.13289,0.16982,0.18582,0.19888,0.21169,0.22243,0.22527,0.23665,0.29013,0.30248,0.29505,70.4
0.14174,0.15357,0.2134,0.27945,0.3004,0.31761,0.33527,0.34786,0.35051,0.36358,0.42796,0.44167,0.41305,22.6
0.14418,0.14699,0.17358,0.22909,0.26068,0.28701,0.31383,0.33986,0.34706,0.36745,0.42678,0.44228,0.43142,51.2
0.11765,0.12454,0.16862,0.21903,0.23752,0.2538,0.27158,0.28438,0.28668,0.29895,0.38495,0.40654,0.39228,46.9
0.09402,0.09447,0.11117,0.14161,0.15776,0.17294,0.19037,0.20927,0.21503,0.23115,0.28158,0.28967,0.27599,129.7
